Website,Link,Network operator,Link Load time,Link dead or not
,https://www.bits-pilani.ac.in/admissionsOverview,Airtel,1345.4,N
,http://www.bitsadmission.com/,Airtel,1270.6,N
,http://www.bitsadmission.com/,Airtel,427.2,N
,https://www.bitsadmission.com/,Airtel,401.2,N
,https://www.bits-pilani.ac.in/Dubai/admissionsOverview,Airtel,2223.2,N
,https://www.bits-pilani.ac.in/Dubai/eligibilityCriteria,Airtel,1765,N
,https://www.bits-pilani.ac.in/Dubai/applicationProcedure,Airtel,1597.8,N
,https://www.bits-pilani.ac.in/Dubai/scholarships,Airtel,1733.6,N
,https://www.bits-pilani.ac.in/dubai/feeStructure,Airtel,1629,N
,https://www.bits-pilani.ac.in/Dubai/visaTnC,Airtel,1788,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,3344.8,N
,https://bits-pilani-wilp.ac.in/programmes-for-individuals.php,Airtel,2282.6,N
,https://bits-pilani-wilp.ac.in/programmes-for-organisation.php,Airtel,2603.8,N
,https://www.bits-pilani.ac.in/admissionsOverview,Airtel,1383,N
,http://www.bitsadmission.com/,Airtel,423.2,N
,http://www.bitsadmission.com/,Airtel,572.4,N
,https://www.bitsadmission.com/,Airtel,507.6,N
,https://www.bits-pilani.ac.in/Dubai/admissionsOverview,Airtel,1809.6,N
,https://www.bits-pilani.ac.in/Dubai/eligibilityCriteria,Airtel,1787.4,N
,https://www.bits-pilani.ac.in/Dubai/applicationProcedure,Airtel,1644.8,N
,https://www.bits-pilani.ac.in/Dubai/scholarships,Airtel,1850,N
,https://www.bits-pilani.ac.in/dubai/feeStructure,Airtel,1655,N
,https://www.bits-pilani.ac.in/Dubai/visaTnC,Airtel,1820.6,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2509.4,N
,https://bits-pilani-wilp.ac.in/programmes-for-individuals.php,Airtel,2411.4,N
,https://bits-pilani-wilp.ac.in/programmes-for-organisation.php,Airtel,1594.8,N
,https://www.bits-pilani.ac.in/admissionsOverview,Airtel,1437,N
,http://www.bitsadmission.com/,Airtel,655.6,N
,http://www.bitsadmission.com/,Airtel,712,N
,https://www.bitsadmission.com/,Airtel,499.4,N
,https://www.bits-pilani.ac.in/Dubai/admissionsOverview,Airtel,1808.6,N
,https://www.bits-pilani.ac.in/Dubai/eligibilityCriteria,Airtel,1728.2,N
,https://www.bits-pilani.ac.in/Dubai/applicationProcedure,Airtel,1919.6,N
,https://www.bits-pilani.ac.in/Dubai/scholarships,Airtel,1838.2,N
,https://www.bits-pilani.ac.in/dubai/feeStructure,Airtel,1800,N
,https://www.bits-pilani.ac.in/Dubai/visaTnC,Airtel,2117.4,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2260.6,N
,https://bits-pilani-wilp.ac.in/programmes-for-individuals.php,Airtel,2656.8,N
,https://bits-pilani-wilp.ac.in/programmes-for-organisation.php,Airtel,1402.8,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/integratedFirstDegreeOverview,Airtel,1584.4,N
,https://www.bits-pilani.ac.in/behons,Airtel,1376.6,N
,https://www.bits-pilani.ac.in/bpharmhons,Airtel,1434.4,N
,https://www.bits-pilani.ac.in/mschons,Airtel,1375.6,N
,https://www.bits-pilani.ac.in/msctech,Airtel,1258.2,N
,https://www.bits-pilani.ac.in/higherDegreeOverview,Airtel,1461.8,N
,https://www.bits-pilani.ac.in/me,Airtel,1294.8,N
,https://www.bits-pilani.ac.in/mpharm,Airtel,1237.6,N
,http://www.bits-pilani.ac.in/pilani/management/Management,Airtel,1959.8,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1227.6,N
,https://www.bits-pilani.ac.in/features,Airtel,1315.2,N
,https://www.bits-pilani.ac.in/researchAreas,Airtel,1364.6,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1468.8,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1329.8,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1062.6,N
,https://www.bits-pilani.ac.in/integratedFirstDegreeOverview,Airtel,1450.8,N
,https://www.bits-pilani.ac.in/behons,Airtel,1225.4,N
,https://www.bits-pilani.ac.in/bpharmhons,Airtel,1247.2,N
,https://www.bits-pilani.ac.in/mschons,Airtel,1354.4,N
,https://www.bits-pilani.ac.in/msctech,Airtel,1313.2,N
,https://www.bits-pilani.ac.in/higherDegreeOverview,Airtel,1256,N
,https://www.bits-pilani.ac.in/me,Airtel,1248.8,N
,https://www.bits-pilani.ac.in/mpharm,Airtel,1284.6,N
,http://www.bits-pilani.ac.in/pilani/management/Management,Airtel,1769.2,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1285.4,N
,https://www.bits-pilani.ac.in/features,Airtel,1284.4,N
,https://www.bits-pilani.ac.in/researchAreas,Airtel,1223.2,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1385.6,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1661.2,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,974.2,N
,https://www.bits-pilani.ac.in/integratedFirstDegreeOverview,Airtel,1198,N
,https://www.bits-pilani.ac.in/behons,Airtel,1262.8,N
,https://www.bits-pilani.ac.in/bpharmhons,Airtel,1333.4,N
,https://www.bits-pilani.ac.in/mschons,Airtel,1409.4,N
,https://www.bits-pilani.ac.in/msctech,Airtel,1323.8,N
,https://www.bits-pilani.ac.in/higherDegreeOverview,Airtel,1257.4,N
,https://www.bits-pilani.ac.in/me,Airtel,1477.6,N
,https://www.bits-pilani.ac.in/mpharm,Airtel,1474.4,N
,http://www.bits-pilani.ac.in/pilani/management/Management,Airtel,1937.4,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1204.4,N
,https://www.bits-pilani.ac.in/features,Airtel,1253.6,N
,https://www.bits-pilani.ac.in/researchAreas,Airtel,1242.8,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1458.6,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1301.4,N
,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,Airtel,1029.4,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1551,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1506.6,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1552.4,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1340.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1312,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1233.2,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1359.8,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1211.2,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,198.4,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1384.6,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1354.4,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1247,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1370.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1385,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1290,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1278.6,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1331,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,161.2,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1339.4,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1305.4,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1265.2,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1323.6,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1250.6,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1325.2,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1412.2,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1241,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,169.8,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1269.4,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1468,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1353.6,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1465.4,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1336,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,2728.2,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1937.2,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1298.8,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,156.2,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1443.2,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1338.8,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1280,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1407.8,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1305.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1377,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1328.2,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1780.6,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,170.2,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1250.8,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1275,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1307.8,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1308.8,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1347.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1271.6,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1285.8,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1248.2,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,151.4,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1325.4,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1316.8,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1359.8,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1322.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1443,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1687.6,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1620.8,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1439.6,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,223.6,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1556,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,1552.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1651.8,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,1534.4,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1635.4,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,2295.2,N
,https://www.bits-pilani.ac.in/showcase,Airtel,2068.2,N
,https://www.bits-pilani.ac.in/Patents,Airtel,2570.4,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,238,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,2284.2,N
,https://www.bits-pilani.ac.in/researchAtBITSpilani,Airtel,2405.6,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,Airtel,1673.6,N
,https://www.bits-pilani.ac.in/RandDcentres,Airtel,2145.2,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,Airtel,1529.8,N
,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,Airtel,1668.6,N
,https://www.bits-pilani.ac.in/showcase,Airtel,1961,N
,https://www.bits-pilani.ac.in/Patents,Airtel,1393,N
,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,Airtel,178.8,N
,javascript:void(0);,Airtel,0,N
,http://www.bits-pilani.ac.in/university/fad/Policies,Airtel,894.6,N
,http://www.bits-pilani.ac.in/NTPolicies,Airtel,1654,N
,https://www.bits-pilani.ac.in/SexualHarassment,Airtel,2898.6,N
,https://www.bits-pilani.ac.in/ConductRules,Airtel,1226.2,N
,https://www.bits-pilani.ac.in/DuplicateDegree,Airtel,1398.8,N
,https://www.bits-pilani.ac.in/DuplicateTranscripts,Airtel,1331.6,N
,https://www.bits-pilani.ac.in/QualificationVerification,Airtel,1606,N
,https://www.bits-pilani.ac.in/ExEmployeesVerification,Airtel,1238,N
,https://www.bits-pilani.ac.in/ChangeofName,Airtel,1356.6,N
,http://www.bits-pilani.ac.in/university/fad/Policies,Airtel,741.6,N
,http://www.bits-pilani.ac.in/NTPolicies,Airtel,1528,N
,https://www.bits-pilani.ac.in/SexualHarassment,Airtel,2444.2,N
,https://www.bits-pilani.ac.in/ConductRules,Airtel,1821.8,N
,https://www.bits-pilani.ac.in/DuplicateDegree,Airtel,1564.2,N
,https://www.bits-pilani.ac.in/DuplicateTranscripts,Airtel,1640.8,N
,https://www.bits-pilani.ac.in/QualificationVerification,Airtel,1621,N
,https://www.bits-pilani.ac.in/ExEmployeesVerification,Airtel,1492.8,N
,https://www.bits-pilani.ac.in/ChangeofName,Airtel,1220.6,N
,javascript:void(0);,Airtel,0,N
,http://www.bitsadmission.com/,Airtel,429.2,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1085.8,N
,http://www.bits-pilani.ac.in/library,Airtel,1589,N
,http://www.bits-pilani.ac.in/placements,Airtel,1571,N
,http://www.bits-pilani.ac.in/careers,Airtel,1385.6,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2971,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1423,N
,http://www.bitsadmission.com/,Airtel,389.8,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1171.8,N
,http://www.bits-pilani.ac.in/library,Airtel,1266.6,N
,http://www.bits-pilani.ac.in/placements,Airtel,1301.8,N
,http://www.bits-pilani.ac.in/careers,Airtel,1229.4,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2184.2,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1220.4,N
,http://www.bitsadmission.com/,Airtel,422.2,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1106.6,N
,http://www.bits-pilani.ac.in/library,Airtel,1434.6,N
,http://www.bits-pilani.ac.in/placements,Airtel,1316,N
,http://www.bits-pilani.ac.in/careers,Airtel,1354,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2172.2,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1222.4,N
,http://www.bitsadmission.com/,Airtel,347.6,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1070.2,N
,http://www.bits-pilani.ac.in/library,Airtel,1312.2,N
,http://www.bits-pilani.ac.in/placements,Airtel,1279,N
,http://www.bits-pilani.ac.in/careers,Airtel,1366.8,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2249.4,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1178.2,N
,http://www.bitsadmission.com/,Airtel,334,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1017.6,N
,http://www.bits-pilani.ac.in/library,Airtel,1307.8,N
,http://www.bits-pilani.ac.in/placements,Airtel,1444,N
,http://www.bits-pilani.ac.in/careers,Airtel,1308.8,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2762.6,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1279.6,N
,http://www.bitsadmission.com/,Airtel,369,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1028,N
,http://www.bits-pilani.ac.in/library,Airtel,1351.2,N
,http://www.bits-pilani.ac.in/placements,Airtel,1389.4,N
,http://www.bits-pilani.ac.in/careers,Airtel,1260,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2532,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1828.8,N
,http://www.bitsadmission.com/,Airtel,433.6,N
,http://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1230.4,N
,http://www.bits-pilani.ac.in/library,Airtel,1301,N
,http://www.bits-pilani.ac.in/placements,Airtel,1423.2,N
,http://www.bits-pilani.ac.in/careers,Airtel,1305.4,N
,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2666.2,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1228.6,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/locations,Airtel,1574.8,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1923.8,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,3080.8,N
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1321.6,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6695.2,N
,https://www.bitsom.edu.in/,Airtel,3374.2,N
,https://www.bits-pilani.ac.in/locations,Airtel,1389.2,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1730.2,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,1122,N
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1137.8,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6009.6,N
,https://www.bitsom.edu.in/,Airtel,2280.6,N
,https://www.bits-pilani.ac.in/locations,Airtel,1287,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1989.6,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,1299.2,N
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1154,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6596.4,N
,https://www.bitsom.edu.in/,Airtel,1442,N
,https://www.bits-pilani.ac.in/locations,Airtel,1232.2,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1682.6,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,2145.6,N
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1134.2,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6036,N
,https://www.bitsom.edu.in/,Airtel,1664.2,N
,https://www.bits-pilani.ac.in/locations,Airtel,1347.4,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1873,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,1112.2,N
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1444.6,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6280.6,N
,https://www.bitsom.edu.in/,Airtel,2083.2,N
,https://www.bits-pilani.ac.in/locations,Airtel,1322.4,N
,https://www.bits-pilani.ac.in/Pilani/index.aspx,Airtel,1792,N
,https://www.bits-pilani.ac.in/Dubai/index.aspx,Airtel,0,Y
,https://www.bits-pilani.ac.in/Goa/index.aspx,Airtel,1189.8,N
,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,Airtel,6565.2,N
,https://www.bitsom.edu.in/,Airtel,2084.4,N
,http://www.bitsadmission.com/,Airtel,408.6,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1226.8,N
,https://bits-pilani-wilp.ac.in/,Airtel,1892.8,N
,https://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,963.6,N
,https://www.bits-pilani.ac.in/library,Airtel,1298,N
,https://www.bits-pilani.ac.in/alumni,Airtel,1581,N
,https://www.bits-pilani.ac.in/placements,Airtel,1286.2,N
,https://www.bits-pilani.ac.in/careers,Airtel,1204.2,N
,https://mail.google.com/,Airtel,1751,N
,http://www.facebook.com/pages/BITS-Pilani/194107694017505,Airtel,2713.2,N
,https://twitter.com/BITSPilaniIndia,Airtel,500.2,N
,http://www.youtube.com/user/BITSpilaniTechMedia/videos,Airtel,1802.8,N
,https://www.bits-pilani.ac.in/index.aspx,Airtel,1443.6,N
,javascript:void(0),Airtel,0,N
,javascript:void(0),Airtel,0,N
,javascript:void(0),Airtel,0,N
,javascript:void(0),Airtel,0,N
,https://www.bits-pilani.ac.in/Uploads/Pilani_Upload/News/Press-Release-MapmyIndia-founded-by-Rakesh-Kumar-Verma-March-2021.pdf,Airtel,164.6,N
,https://www.bitsadmission.com/,Airtel,324.2,N
,https://www.bits-pilani.ac.in/uploads/BITSAT%20brochure2122.pdf,Airtel,173.8,N
,https://www.bits-pilani.ac.in/uploads/Advertisement%20Bitsat%202021.pdf,Airtel,140.4,N
,https://www.bits-pilani.ac.in/uploads/Pharmacy%20Advertisement%202021.pdf,Airtel,153,N
,https://www.bits-pilani.ac.in/#,Airtel,1306.6,N
,https://www.bits-pilani.ac.in/Uploads/University_Upload/News/Aarogya-Stu-App.pdf,Airtel,184.4,N
,https://www.bits-pilani.ac.in/#,Airtel,1238,N
,https://www.bits-pilani.ac.in/Uploads/University_Upload/News/On-Line-Learning--ICT-initiatives-of-MHRD-and-UGC.pdf,Airtel,152,N
,https://www.bits-pilani.ac.in/#,Airtel,1354,N
,https://www.facebook.com/PrakashJavadekarOfficial/photos/a.186306041514440.60107.148253598653018/1605078849637145/?type=3&theater,Airtel,1138.2,N
,https://www.bits-pilani.ac.in/#,Airtel,1368.8,N
,https://www.youtube.com/watch?v=AvOWun2NtEQ&feature=youtu.be,Airtel,2125.8,N
,https://www.bits-pilani.ac.in/#,Airtel,1464.4,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Declaration_by_the_Head_of_the_Institute.pdf,Airtel,239,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Statement_of_compliance.pdf,Airtel,188.4,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part%20I%20NAAC%20SSR%20-%20BITS%20Pilani.pdf,Airtel,205.4,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II_NAAC_SSR_BITS_Pilani%20_Department_Evaluative_Reports.pdf,Airtel,179.8,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part%20II-%20NAAC%20SSR%20BITS%20Goa%20Departmental%20Evaluation%20Report.pdf,Airtel,282,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II%20_NAAC_SSR_BITS_Hyderabad%20Campus%20Department%20report.pdf,Airtel,251,N
,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II_NAAC_SSR_BITS_Dubai_Departmental_evaluation_report.pdf,Airtel,249.6,N
,javascript:void(0),Airtel,0,N
,javascript:void(0),Airtel,0,N
,https://www.bits-pilani.ac.in/#,Airtel,1489.8,N
,https://www.bitsadmission.com/,Airtel,331.8,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1451,N
,https://www.bits-pilani.ac.in/researchOverview,Airtel,1520,N
,https://www.bits-pilani.ac.in/careers,Airtel,1236.8,N
,https://www.bits-pilani.ac.in/careers,Airtel,1243,N
,https://www.bits-pilani.ac.in/placements,Airtel,1300.8,N
,https://www.bits-pilani.ac.in/placements,Airtel,1366,N
,javascript:void(0);,Airtel,0,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/library,Airtel,1325,N
,https://www.bits-pilani.ac.in/placements,Airtel,1422.8,N
,https://www.bits-pilani.ac.in/careers,Airtel,1229.6,N
,http://www.bitsadmission.com/,Airtel,400.6,N
,https://www.bits-pilani.ac.in/university/practiceschool/Overview,Airtel,1000.2,N
,https://www.bits-pilani.ac.in/university/wilp/wilpoverview,Airtel,2346.6,N
,http://www.bits-pilani.ac.in/university/ipcd/home,Airtel,1455,N
,https://www.bits-pilani.ac.in/SexualHarassment,Airtel,2733.6,N
,javascript:void(0);,Airtel,0,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/NIRF,Airtel,1263.6,N
,https://erp.bits-pilani.ac.in/,Airtel,341.4,N
,https://www.bits-pilani.ac.in/DuplicateDegree,Airtel,1450.4,N
,https://www.bits-pilani.ac.in/Dubai/login,Airtel,1616,N
,https://www.bits-pilani.ac.in/Pilani/login,Airtel,1854.6,N
,https://www.bits-pilani.ac.in/Goa/login,Airtel,1315.6,N
,https://www.bits-pilani.ac.in/Hyderabad/login,Airtel,2913.6,N
,javascript:void(0);,Airtel,0,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/uploads/Faculty-Recruitment/FAD-Prospective-Faculty-10-12-2019.pdf,Airtel,160.2,N
,https://www.bitsadmission.com/bitsat/2021/BITSAT-2021Brochure.pdf,Airtel,134.8,N
,https://www.bits-pilani.ac.in/Uploads/BITSUserITPolicy.pdf,Airtel,168.8,N
,javascript:void(0);,Airtel,0,N
,javascript:void(0);,Airtel,0,N
,https://www.bits-pilani.ac.in/Pilani/officesAndAdministration,Airtel,1957.4,N
,https://www.bits-pilani.ac.in/Dubai/officesAndAdministration,Airtel,1790.8,N
,https://www.bits-pilani.ac.in/Goa/officesAndAdministration,Airtel,1386,N
,https://www.bits-pilani.ac.in/Hyderabad/officesAndAdministration,Airtel,1353.4,N
,mailto:webmaster@pilani.bits-pilani.ac.in,Airtel,1331,N
,http://www.fractalink.com/,Airtel,13701.8,N
,,,,
https://www.isro.gov.in/,http://india.gov.in/,Airtel,798.4,N
,https://www.isro.gov.in/#block-md-megamenu-1,Airtel,959.6,N
,https://www.isro.gov.in/#,Airtel,284.6,N
,https://www.isro.gov.in/#,Airtel,291.2,N
,https://www.isro.gov.in/#,Airtel,318.6,N
,http://www.facebook.com/isro,Airtel,4264.2,N
,http://www.twitter.com/isro,Airtel,845.6,N
,https://india.gov.in/,Airtel,780.4,N
,https://www.isro.gov.in/,Airtel,543.8,N
,https://www.isro.gov.in/,Airtel,358.6,N
,https://www.isro.gov.in/,Airtel,296.4,N
,https://www.isro.gov.in/update/20-feb-2020/public-notice,Airtel,492.6,N
,https://www.isro.gov.in/career?field_isro_centre_value=icrb,Airtel,332.8,N
,https://www.isro.gov.in/update/15-jan-2021/announcement-of-opportunity-space-theme-based-merchandize,Airtel,568,N
,https://www.isro.gov.in/career?field_isro_centre_value=dos,Airtel,302.8,N
,https://www.isro.gov.in/,Airtel,503,N
,https://www.isro.gov.in/hi,Airtel,8942.6,N
,https://www.isro.gov.in/missions-0,Airtel,385.4,N
,https://www.isro.gov.in/spacecraft,Airtel,1191.8,N
,https://www.isro.gov.in/launchers,Airtel,445.8,N
,https://www.isro.gov.in/applications,Airtel,287.2,N
